No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
19607|2dFGRS N313Z007|180.57086 |  -1.16096 |G| 10605| 0.035375 |SLS |18.87|  0.000|4|0|1|5|3|0|2
19608|WISEA J120217.17+040613.7|180.57157 |   4.10381 |G| 22459| 0.074916 |SLS |17.1g|  0.000|19|0|72|7|5|10|0
19609|SDSS J120217.28-001207.4|180.57201 |  -0.20205 |G| 24117| 0.080447 |SLS |21.6g|  0.000|0|0|15|2|1|4|0
19610|2MASX J12021760+0442593|180.57334 |   4.71645 |G|  6361| 0.021217 |SLS |15.6g|  0.000|29|0|64|11|9|10|0
19611|LCRS B115944.0-030328|180.57419 |  -3.33625 |G| 26232| 0.087500 |SUN |18.5g|  0.000|1|0|39|7|1|4|0
19612|WISEA J120217.83-023158.9|180.57475 |  -2.53275 |G| 18797| 0.062700 |SUN |20.6g|  0.000|1|0|36|6|1|4|0
19613|SDSS J120218.01-012333.7|180.57512 |  -1.39272 |G| 28401| 0.094734 |SLS |21.9g|  0.000|0|0|19|3|1|4|0
19614|WISEA J120218.11+051412.4|180.57547 |   5.23678 |G| 22526| 0.075140 |SLS |17.4g|  0.000|11|0|55|6|3|8|0
19615|WISEA J120218.12+031818.1|180.57553 |   3.30503 |G| 24799| 0.082722 |SLS |18.2g|  0.000|13|0|53|5|4|8|0
19616|WISEA J120218.12-001833.4|180.57572 |  -0.30931 |G| 28207| 0.094087 |SLS |19.1g|  0.000|3|0|36|7|2|4|0
19617|WISEA J120218.33+060237.5|180.57640 |   6.04378 |G|  5955| 0.019863 |SLS |16.4g|  0.000|18|0|33|7|5|4|0
19618|WISEA J120218.54+022529.3|180.57728 |   2.42481 |G| 12261| 0.040899 |SLS |17.9g|  0.000|12|0|55|6|4|8|0
19619|LCRS B115944.8-031418|180.57770 |  -3.51662 |G| 20489| 0.068344 |SLS |18.0g|  0.000|17|0|71|10|5|10|0
19620|SDSS J120218.96-010339.4|180.57902 |  -1.06099 |G| 28143| 0.093876 |SLS |21.7g|  0.000|0|0|23|4|1|4|0
19621|2MASX J12021933+0527383|180.58053 |   5.46043 |G| 23335| 0.077837 |SLS |18.1g|  0.000|15|0|51|5|5|10|0
19622|WISEA J120219.52+012306.8|180.58131 |   1.38538 |G| 27134| 0.090510 |SLS |20.4g|  0.000|0|0|35|5|1|4|0
19623|WISEA J120219.55+000706.3|180.58134 |   0.11825 |G|  8551| 0.028523 |SLS |19.7g|  0.000|2|0|36|6|1|4|0
19624|WISEA J120219.95+033059.0|180.58313 |   3.51640 |G| 26526| 0.088482 |SLS |17.8g|  0.000|17|0|54|5|4|8|0
19625|SDSS J120220.02+005529.1|180.58365 |   0.92466 |G| 29192| 0.097375 |SLS |20.6g|  0.000|0|0|15|2|1|3|0
19626|WISEA J120220.14+003616.5|180.58392 |   0.60460 |G| 23306| 0.077740 |SLS |18.69|  0.000|4|0|36|7|2|4|0
19627|WISEA J120220.20+014753.1|180.58421 |   1.79809 |G|  6116| 0.020400 |SUN |18.8g|  0.000|8|0|37|7|3|4|0
19628|WISEA J120220.52+011154.6|180.58551 |   1.19851 |G| 24532| 0.081829 |SLS |17.4g|  0.000|23|0|68|11|9|10|0
19629|WISEA J120220.65+035633.5|180.58607 |   3.94265 |G| 22265| 0.074268 |SLS |17.6R|  0.000|1|0|33|4|1|4|0
19630|WISEA J120220.84+021557.6|180.58686 |   2.26602 |G|  5951| 0.019852 |SLS |18.8B|  0.000|6|0|32|6|3|4|0
19631|WISEA J120220.95+014807.4|180.58751 |   1.80210 |G| 25183| 0.084000 |SUN |19.2g|  0.000|3|0|36|6|1|4|0
19632|WISEA J120221.23-032944.5|180.58849 |  -3.49570 |G| 19661| 0.065582 |SUN |19.53|  0.000|2|0|36|6|2|4|0
19633|WISEA J120221.70+064525.4|180.59044 |   6.75707 |G| 11840| 0.039495 |SLS |17.7g|  0.000|15|0|48|6|4|8|0
19634|2MASS J12022190-0127149|180.59132 |  -1.45394 |G|  6146| 0.020500 |UUN |17.1g|  0.000|8|0|22|4|2|4|0
19635|SDSS J120221.99-012712.1|180.59174 |  -1.45329 |G|  6146| 0.020501 |SLS |19.6g|  0.000|9|0|25|6|5|4|0
19636|WISEA J120222.11+005604.3|180.59217 |   0.93455 |G| 29056| 0.096922 |SLS |19.55|  0.000|3|0|34|5|1|4|0
19637|WISEA J120222.31+082733.1|180.59296 |   8.45922 |G| 26779| 0.089325 |SLS |18.3g|  0.000|13|0|52|5|2|8|0
19638|WISEA J120222.82-034353.5|180.59510 |  -3.73155 |G| 25672| 0.085631 |SLS |17.8g|  0.000|14|0|58|10|4|6|0
19639|NGC 4043|180.59568 |   4.32984 |G|  6422| 0.021423 |SLS |13.9g|  0.000|65|0|86|25|25|15|1
19640|LCRS B115949.3-030140|180.59616 |  -3.30632 |G| 20319| 0.067778 |SLS |16.1g|  0.000|31|0|74|13|10|10|0
19641|WISEA J120223.19+000713.0|180.59667 |   0.12020 |G| 18355| 0.061227 |SLS |19.69|  0.000|5|0|36|7|2|4|0
19642|SDSS J120223.36-001008.3|180.59735 |  -0.16903 |G| 20110| 0.067081 |SLS |22.4g|  0.000|0|0|19|3|1|4|0
19643|WISEA J120223.41-010016.1|180.59760 |  -1.00445 |G| 27483| 0.091675 |SLS |18.8g|  0.000|4|0|36|8|4|4|0
19644|WISEA J120223.53-001908.5|180.59808 |  -0.31905 |G| 28337| 0.094521 |SLS |19.3g|  0.000|3|0|33|4|1|4|0
19645|WISEA J120223.84+085904.6|180.59935 |   8.98464 |G| 10366| 0.034577 |SLS |16.0g|  0.000|25|0|63|9|7|10|0
19646|WISEA J120223.96+054625.7|180.59985 |   5.77381 |G| 26027| 0.086817 |SLS |17.5g|  0.000|14|0|47|4|3|8|0
19647|WISEA J120223.99+085145.3|180.59998 |   8.86259 |G| 10823| 0.036100 |SLS |18.1g|  0.000|13|0|51|5|2|8|0
19648|WISEA J120224.13-021625.6|180.60058 |  -2.27378 |G| 18318| 0.061102 |SUN |19.29|  0.000|2|0|36|6|2|4|0
19649|WISEA J120224.33-010115.2|180.60156 |  -1.02119 |G| 22956| 0.076572 |SLS |19.6g|  0.000|2|0|35|5|1|4|0
19650|SDSS J120224.62+010708.5|180.60259 |   1.11907 |G| 25662| 0.085600 |SLS |21.0g|  0.000|0|0|19|3|1|4|0
19651|WISEA J120224.73+020623.5|180.60308 |   2.10654 |G| 23463| 0.078264 |SLS |17.7g|  0.000|14|0|63|9|5|8|0
19652|WISEA J120225.09+012022.1|180.60458 |   1.33949 |G| 24447| 0.081548 |SLS |17.8r|  0.000|2|0|18|4|1|0|0
19653|WISEA J120225.24-042842.1|180.60518 |  -4.47836 |G| 24647| 0.082214 |SUN |17.06|  0.000|3|0|43|8|4|2|0
19654|WISEA J120225.75-041822.0|180.60730 |  -4.30613 |G|  5756| 0.019200 |SUN |     |  0.000|2|0|30|5|2|2|1
19655|MCG -01-31-002|180.60746 |  -4.30606 |G|  5733| 0.019123 |SUN |15.0b|  0.000|28|0|19|9|9|3|1
19656|WISEA J120225.98+010154.4|180.60812 |   1.03186 |G|  6068| 0.020242 |SLS |20.16|  0.000|3|0|36|6|1|4|0
19657|WISEA J120226.23+012108.6|180.60944 |   1.35265 |G|  5129| 0.017110 |SLS |19.1g|  0.000|8|0|46|10|5|4|0
19658|SDSS J120226.58+002848.3|180.61082 |   0.48012 |G| 25038| 0.083519 |SLS |20.3g|  0.000|0|0|23|4|1|4|0
19659|WISEA J120226.78-011547.1|180.61159 |  -1.26309 |G| 27600| 0.092064 |SLS |17.4g|  0.000|23|0|73|11|6|10|0
19660|WISEA J120226.80-045429.6|180.61169 |  -4.90824 |G| 14000| 0.046700 |SUN |17.93|  0.000|2|0|22|5|1|0|0
19661|WISEA J120226.84+001449.4|180.61194 |   0.24720 |G| 25692| 0.085700 |SLS |20.6g|  0.000|0|0|31|4|1|4|0
19662|GAMA 055141|180.61238 |  -0.35279 |G|  5819| 0.019410 |SLS |19.5r|  0.000|2|0|0|2|1|0|0
19663|SDSS J120227.09-020118.8|180.61290 |  -2.02190 |G| 24667| 0.082281 |SUN |19.38|  0.000|2|0|24|5|2|4|0
19664|CGCG 069-031|180.61309 |   8.93005 |G| 10384| 0.034638 |SLS |15.1g|  0.000|42|0|71|20|16|10|0
19665|WISEA J120227.24+004310.9|180.61362 |   0.71957 |G|  6685| 0.022300 |SLS |19.4g|  0.000|2|0|36|6|1|4|0
19666|WISEA J120227.43-012153.8|180.61431 |  -1.36496 |G| 29777| 0.099324 |SLS |18.4g|  0.000|15|0|58|9|5|8|0
19667|SDSS J120227.58+002256.9|180.61494 |   0.38250 |G| 11567| 0.038583 |SLS |20.1g|  0.000|2|0|23|4|1|4|0
19668|2MASX J12022778-0107575|180.61573 |  -1.13257 |G| 27713| 0.092440 |SLS |16.5g|  0.000|21|0|59|11|9|10|0
19669|WISEA J120227.86-010843.9|180.61605 |  -1.14566 |G| 27614| 0.092109 |SLS |20.8g|  0.000|2|0|27|3|1|4|0
19670|WISEA J120227.99+051853.8|180.61664 |   5.31496 |G| 23364| 0.077934 |SLS |17.9g|  0.000|13|0|35|5|3|4|0
19671|WISEA J120228.02+052735.8|180.61678 |   5.45996 |G| 23175| 0.077304 |SLS |17.0g|  0.000|20|0|63|7|6|10|0
19672|WISEA J120228.72+052650.5|180.61970 |   5.44738 |G| 23218| 0.077447 |SLS |18.5g|  0.000|12|0|54|5|3|8|0
19673|WISEA J120228.73+021718.8|180.61975 |   2.28857 |G|  6041| 0.020151 |SLS |17.8g|  0.000|21|0|48|9|6|4|0
19674|LCRS B115955.0-022837|180.62003 |  -2.75533 |G| 24421| 0.081461 |SLS |17.6g|  0.000|20|0|59|10|6|8|0
19675|WISEA J120228.90-010735.9|180.62045 |  -1.12666 |G| 27755| 0.092582 |SLS |19.3g|  0.000|2|0|38|6|1|4|0
19676|WISEA J120229.01-012433.3|180.62073 |  -1.40927 |G| 10643| 0.035500 |SUN |18.8g|  0.000|4|0|36|7|2|4|0
19677|WISEA J120229.08+003611.9|180.62122 |   0.60322 |G| 24655| 0.082240 |SLS |21.3g|  0.000|0|0|27|3|1|4|1
19678|SDSS J120229.09+003715.2|180.62133 |   0.62099 |G| 24492| 0.081698 |SLS |22.2g|  0.000|0|0|15|2|1|4|0
19679|GALEXASC J120229.12+003610.8  |180.62145 |   0.60308 |G| 24643| 0.082200 |SUN |18.6r|  0.000|3|0|9|5|1|0|2
19680|WISEA J120229.22-011218.1|180.62217 |  -1.20521 |G| 27933| 0.093176 |SLS |19.9g|  0.000|2|0|35|5|1|4|0
19681|WISEA J120229.37-004000.8|180.62240 |  -0.66691 |G| 29554| 0.098581 |SLS |17.6g|  0.000|24|0|68|12|10|10|0
19682|NGC 4044|180.62299 |  -0.21239 |G|  6094| 0.020327 |SLS |13.97|  0.000|43|0|39|17|10|6|0
19683|SDSS J120229.97+040658.4|180.62490 |   4.11625 |G| 22514| 0.075100 |SUN |20.4g|  0.000|1|0|15|2|1|4|0
19684|WISEA J120230.21-030414.9|180.62589 |  -3.07082 |G| 15679| 0.052300 |SUN |18.57|  0.000|2|0|32|5|1|4|0
19685|WISEA J120230.80+060505.1|180.62834 |   6.08478 |G| 11839| 0.039490 |SLS |18.1g|  0.000|10|0|35|5|4|4|0
19686|WISEA J120230.82+042419.0|180.62843 |   4.40529 |G|  6388| 0.021307 |SLS |17.4g|  0.000|27|0|75|12|8|10|0
19687|WISEA J120230.92-001554.5|180.62884 |  -0.26516 |G| 28293| 0.094375 |SLS |18.3g|  0.000|21|0|60|10|6|8|0
19688|SDSS J120231.04+094230.0|180.62933 |   9.70833 |G|  3498| 0.011668 |SUN |     |  0.000|8|0|0|7|5|0|0
19689|WISEA J120231.31-001704.2|180.63041 |  -0.28463 |G| 28224| 0.094144 |SLS |20.38|  0.000|3|0|28|4|1|4|0
19690|WISEA J120231.31+012125.6|180.63046 |   1.35713 |G| 27260| 0.090929 |SLS |17.8g|  0.000|19|0|71|11|8|10|0
19691|SDSS J120231.50-021812.1|180.63131 |  -2.30336 |G| 26977| 0.089987 |SLS |     |  0.000|8|0|20|6|5|4|1
19692|WISEA J120231.62+094221.6|180.63177 |   9.70602 |G| 18764| 0.062591 |SLS |17.9g|  0.000|19|0|47|7|6|6|0
19693|SDSS J120232.15-002321.9|180.63399 |  -0.38947 |G|  6508| 0.021710 |SLS |17.5g|  0.000|3|0|15|2|1|4|0
19694|WISEA J120232.36-002320.1|180.63483 |  -0.38892 |G|  6535| 0.021800 |SUN |17.94|  0.000|3|0|21|6|2|0|0
19695|WISEA J120232.33-000820.5|180.63491 |  -0.13931 |G| 29839| 0.099531 |SLS |19.2g|  0.000|5|0|36|7|2|4|0
19696|WISEA J120232.44-003610.7|180.63516 |  -0.60299 |G| 29646| 0.098889 |SLS |19.4g|  0.000|2|0|33|5|1|4|0
19697|WISEA J120232.45-001508.7|180.63549 |  -0.25280 |G| 28384| 0.094678 |SLS |20.4g|  0.000|0|0|31|4|1|4|0
19698|WISEA J120232.71+014455.8|180.63631 |   1.74885 |G|  5745| 0.019162 |SLS |17.5g|  0.000|26|0|67|12|7|8|0
19699|SDSS J120233.08-005457.1|180.63788 |  -0.91589 |G| 26208| 0.087420 |SLS |19.3g|  0.000|3|0|24|5|1|4|0
19700|WISEA J120233.54-010214.9|180.63983 |  -1.03748 |G| 27489| 0.091695 |SLS |19.0g|  0.000|2|0|36|6|1|4|0
19701|LCRS B115959.8-052118|180.64005 |  -5.63332 |G| 29880| 0.099669 |SUN |17.06|  0.000|7|0|38|8|3|2|0
19702|WISEA J120233.84-004038.2|180.64106 |  -0.67715 |G| 29399| 0.098063 |SLS |18.6r|  0.000|2|0|21|6|1|0|0
19703|2MASX J12023399+0151403|180.64149 |   1.86104 |G|  6094| 0.020328 |SLS |16.1g|  0.000|31|0|71|13|10|10|1
19704|WISEA J120234.50+032659.2|180.64376 |   3.44980 |G| 26078| 0.086988 |SLS |18.3g|  0.000|12|0|49|5|4|8|0
19705|WISEA J120234.94-004110.6|180.64556 |  -0.68627 |G| 29547| 0.098557 |SLS |19.1g|  0.000|2|0|36|6|1|4|0
19706|SDSS J120235.17+011821.1|180.64656 |   1.30586 |G| 24752| 0.082564 |SLS |18.5g|  0.000|3|0|24|6|2|4|1
19707|WISEA J120235.49+003120.3|180.64813 |   0.52202 |G| 23706| 0.079075 |SLS |20.26|  0.000|3|0|36|6|1|4|0
19708|WISEA J120235.58-014304.8|180.64828 |  -1.71801 |G| 26142| 0.087200 |SUN |18.7r|  0.000|4|0|35|5|1|4|0
19709|WISEA J120235.73-003238.0|180.64868 |  -0.54428 |G|  6363| 0.021225 |SLS |20.4g|  0.000|0|0|35|5|1|4|0
19710|WISEA J120235.71+011039.4|180.64890 |   1.17762 |G| 25272| 0.084297 |SLS |19.1g|  0.000|2|0|36|6|1|4|0
19711|WISEA J120235.85-014206.2|180.64909 |  -1.70177 |G| 26125| 0.087145 |SLS |19.8r|  0.000|1|0|35|5|1|4|0
19712|WISEA J120236.14+015048.8|180.65060 |   1.84690 |G| 25213| 0.084100 |SUN |18.6g|  0.000|3|0|36|6|1|4|1
19713|WISEA J120236.23+064409.7|180.65096 |   6.73604 |G| 10946| 0.036513 |SLS |17.2g|  0.000|13|0|47|6|4|6|0
19714|WISEA J120236.34+043300.0|180.65143 |   4.55002 |G|  5668| 0.018906 |SLS |17.7g|  0.000|18|0|39|8|6|4|0
19715|WISEA J120236.73-010359.9|180.65307 |  -1.06666 |G| 27732| 0.092505 |SLS |18.8g|  0.000|3|0|36|7|2|4|0
19716|SDSS J120237.16+004758.4|180.65484 |   0.79959 |G| 23918| 0.079783 |SLS |20.3g|  0.000|0|0|19|3|1|4|0
19717|WISEA J120237.20-004216.6|180.65503 |  -0.70462 |G| 29594| 0.098714 |SLS |17.8g|  0.000|19|0|58|11|8|8|0
19718|SDSS J120237.25-004650.8|180.65518 |  -0.78093 |G| 10554| 0.035203 |SLS |21.2g|  0.000|0|0|19|3|1|4|0
19719|WISEA J120237.30+075029.3|180.65542 |   7.84147 |G| 10338| 0.034483 |SLS |17.4g|  0.000|15|0|47|6|5|6|0
19720|WISEA J120237.40-001049.7|180.65572 |  -0.18008 |G|  6301| 0.021017 |SLS |19.9g|  0.000|2|0|27|3|1|4|0
19721|LCRS B120003.7-025752|180.65626 |  -3.24286 |G| 20465| 0.068264 |SLS |17.4g|  0.000|16|0|64|10|5|8|0
19722|WISEA J120237.87+002821.3|180.65782 |   0.47259 |G| 29886| 0.099688 |SLS |18.1g|  0.000|15|0|56|10|7|8|0
19723|WISEA J120237.92+005208.0|180.65801 |   0.86891 |G| 29086| 0.097019 |SLS |18.0g|  0.000|20|0|63|11|7|8|0
19724|2MASX J12023793+0329093|180.65804 |   3.48611 |G| 26067| 0.086950 |SLS |17.2g|  0.000|19|0|51|6|6|10|0
19725|WISEA J120238.28-070457.0|180.66018 |  -7.08269 |G| 24032| 0.080163 |PUN |17.12|  0.000|2|0|32|6|1|2|0
19726|WISEA J120238.44+014952.8|180.66031 |   1.83150 |G|  2114| 0.007052 |UUN |18.4r|  0.000|3|0|13|4|1|0|0
19727|WISEA J120238.62+005256.2|180.66079 |   0.88236 |G| 28990| 0.096701 |SLS |19.18|  0.000|4|0|36|7|2|4|0
19728|SDSS J120238.63-003124.6|180.66118 |  -0.52323 |G| 18421| 0.061447 |SLS?|21.5g|  0.000|0|0|19|3|1|4|0
19729|WISEA J120239.25-002107.3|180.66360 |  -0.35221 |G| 28072| 0.093637 |SLS |20.18|  0.000|3|0|32|5|1|4|0
19730|2MFGC 09461|180.66446 |   8.94004 |G| 10411| 0.034727 |SLS |16.3g|  0.000|25|0|51|10|8|6|0
19731|SDSS J120240.12+010051.3|180.66720 |   1.01425 |G| 28819| 0.096130 |SLS |20.27|  0.000|3|0|24|5|1|4|0
19732|WISEA J120240.14+082157.6|180.66726 |   8.36600 |G| 21465| 0.071600 |SLS |16.8g|  0.000|20|0|65|11|7|10|0
19733|WISEA J120240.31+064647.7|180.66796 |   6.77993 |G| 11008| 0.036720 |SLS |16.4g|  0.000|19|0|67|7|5|10|0
19734|LCRS B120006.6-023226|180.66827 |  -2.81909 |G| 26819| 0.089457 |SLS |18.3g|  0.000|14|0|56|9|6|8|0
19735|WISEA J120241.05+080927.4|180.67107 |   8.15761 |G|  6973| 0.023258 |SLS |17.9g|  0.000|17|0|49|8|8|8|0
19736|SDSS J120241.16-004921.8|180.67160 |  -0.82274 |G| 28103| 0.093741 |SLS |20.9g|  0.000|0|0|15|2|1|3|1
19737|WISEA J120241.32-044032.9|180.67221 |  -4.67582 |G| 24643| 0.082200 |SUN |19.48|  0.000|1|0|17|4|1|0|0
19738|WISEA J120241.55+091635.6|180.67316 |   9.27657 |G| 21508| 0.071744 |SLS |17.9g|  0.000|12|0|36|5|2|4|0
19739|WISEA J120241.94+092927.2|180.67476 |   9.49092 |G| 24280| 0.080991 |SLS |18.1g|  0.000|12|0|57|6|3|8|0
19740|WISEA J120242.06+032926.2|180.67528 |   3.49062 |G| 26164| 0.087275 |SLS |18.2g|  0.000|12|0|50|5|4|8|0
19741|WISEA J120242.06+010849.9|180.67529 |   1.14720 |G| 25286| 0.084346 |SLS |19.0g|  0.000|2|0|36|6|1|4|0
19742|NGC 4045|180.67604 |   1.97674 |G|  1976| 0.006591 |UUN |12.9g|  0.000|247|6|128|59|56|16|0
19743|WISEA J120242.31-004821.2|180.67631 |  -0.80590 |G| 29685| 0.099017 |SLS |18.0g|  0.000|21|0|53|10|8|6|0
19744|GALEXASC J120242.48-003349.6  |180.67655 |  -0.56408 |G| 21051| 0.070218 |SLS |19.0r|  0.000|2|0|9|5|1|0|0
19745|SDSS J120242.54+003514.4|180.67725 |   0.58734 |G| 19433| 0.064821 |SLS |18.3g|  0.000|3|0|24|6|2|4|0
19746|WISEA J120242.55+005315.7|180.67732 |   0.88772 |G| 28363| 0.094608 |SLS |18.2g|  0.000|16|0|62|10|6|8|0
19747|WISEA J120242.69+095414.2|180.67789 |   9.90397 |G| 18852| 0.062885 |SLS |15.9g|  0.000|19|0|66|7|5|10|0
19748|NGC 4045A|180.67800 |   1.95200 |G|  5175| 0.017262 |SLS |15.1g|  0.000|58|3|83|19|19|13|1
19749|WISEA J120242.92+013133.1|180.67885 |   1.52589 |G|  5359| 0.017877 |SLS |17.6g|  0.000|24|0|43|11|11|4|0
19750|WISEA J120243.22+092043.8|180.68009 |   9.34552 |G| 22018| 0.073444 |SLS |17.8g|  0.000|13|0|57|6|3|8|0
19751|WISEA J120243.69-002757.6|180.68204 |  -0.46602 |G| 24821| 0.082795 |SLS |17.8g|  0.000|18|0|63|12|8|8|0
19752|WISEA J120243.79+002150.7|180.68249 |   0.36409 |G| 29830| 0.099503 |SLS |18.7g|  0.000|3|0|41|8|2|4|0
19753|WISEA J120244.31+000701.2|180.68464 |   0.11702 |G| 25672| 0.085632 |SLS |19.0g|  0.000|2|0|34|5|1|4|0
19754|WISEA J120244.58-040316.4|180.68579 |  -4.05456 |G| 26840| 0.089530 |SUN |18.86|  0.000|1|0|28|5|2|2|0
19755|WISEA J120245.11+005944.4|180.68800 |   0.99563 |G| 24668| 0.082285 |SLS |18.0g|  0.000|15|0|56|9|6|8|0
19756|WISEA J120245.25-052759.5|180.68854 |  -5.46655 |G| 19846| 0.066200 |SUN |19.48|  0.000|0|0|23|5|1|0|0
19757|LCRS B120011.5-033649|180.68881 |  -3.89206 |G| 24673| 0.082300 |SUN |17.54|  0.000|2|0|36|8|2|2|0
19758|WISEA J120245.32+013609.8|180.68887 |   1.60275 |G| 23624| 0.078800 |SUN |19.0g|  0.000|3|0|36|6|1|4|0
19759|LCRS B120011.5-033039|180.68895 |  -3.78921 |G| 19343| 0.064520 |UUN |16.35|  0.000|26|0|36|8|8|2|1
19760|LCRS B120012.0-061801|180.69087 |  -6.57872 |G| 17130| 0.057140 |SUN |17.29|  0.000|1|0|24|5|1|0|0
19761|WISEA J120246.06-014732.7|180.69195 |  -1.79243 |G|  5848| 0.019506 |SLS |16.7g|  0.000|28|0|68|11|9|10|0
19762|SDSS J120246.11-002424.5|180.69208 |  -0.40703 |G| 24670| 0.082289 |SLS |21.1g|  0.000|0|0|19|3|1|4|0
19763|WISEA J120246.10+094453.5|180.69212 |   9.74820 |G| 23956| 0.079909 |SLS |17.4g|  0.000|16|0|66|7|5|10|0
19764|WISEA J120246.21-025223.2|180.69240 |  -2.87309 |G| 24523| 0.081800 |SUN |19.48|  0.000|2|0|32|5|1|4|0
19765|WISEA J120246.22-001449.9|180.69260 |  -0.24721 |G| 28209| 0.094094 |SLS |17.5g|  0.000|26|0|67|13|11|10|0
19766|2MASX J12024619+0140319|180.69264 |   1.67550 |G| 23343| 0.077865 |SLS |16.7g|  0.000|26|0|63|9|8|10|0
19767|WISEA J120246.51+002203.6|180.69379 |   0.36768 |G| 23223| 0.077465 |SLS |16.2g|  0.000|28|0|74|15|10|10|0
19768|WISEA J120246.63-013536.7|180.69431 |  -1.59355 |G|  6026| 0.020100 |SUN |16.67|  0.000|11|0|21|6|3|0|0
19769|WISEA J120246.69-001450.6|180.69433 |  -0.24752 |G| 28049| 0.093563 |SLS |20.6g|  0.000|2|0|27|4|2|4|0
19770|WISEA J120246.95+015317.6|180.69550 |   1.88852 |G| 12112| 0.040400 |SUN |19.0g|  0.000|4|0|36|7|2|4|0
19771|SDSS J120246.96+022402.4|180.69565 |   2.40072 |G|  6110| 0.020381 |SUN |18.5g|  0.000|16|0|13|9|7|0|0
19772|WISEA J120247.10+043439.3|180.69629 |   4.57760 |G| 22371| 0.074621 |SLS |17.1g|  0.000|21|0|70|6|6|10|0
19773|CGCG 013-044|180.69636 |  -2.15566 |G| 21018| 0.070108 |SLS |15.9g|  0.000|33|0|62|14|11|10|0
19774|WISEA J120247.19+000754.3|180.69644 |   0.13170 |G| 23962| 0.079928 |SLS |20.7g|  0.000|0|0|27|3|1|4|0
19775|SDSS J120247.62-001644.9|180.69844 |  -0.27914 |G| 28437| 0.094856 |SLS |20.6g|  0.000|2|0|15|2|1|4|0
19776|WISEA J120247.70+000300.9|180.69892 |   0.05034 |G| 21170| 0.070615 |SLS |19.39|  0.000|3|0|36|6|1|4|0
19777|WISEA J120248.01+000115.2|180.70006 |   0.02091 |G| 28235| 0.094182 |SLS |19.71|  0.000|6|0|36|8|3|4|0
19778|LCRS B120014.4-033140|180.70102 |  -3.80608 |G| 19330| 0.064478 |SUN |16.90|  0.000|4|0|37|8|2|2|0
19779|WISEA J120248.34+053910.0|180.70146 |   5.65278 |G| 22574| 0.075298 |SLS |18.1g|  0.000|5|0|49|5|3|8|0
19780|SDSS J120248.64-001323.4|180.70244 |  -0.22330 |G| 28112| 0.093771 |SLS |20.3g|  0.000|0|0|23|4|1|4|0
19781|WISEA J120248.88+004129.2|180.70367 |   0.69147 |G| 24567| 0.081946 |SLS |17.6g|  0.000|21|0|67|11|9|10|0
19782|SDSS J120248.94+041228.9|180.70393 |   4.20803 |G|  6277| 0.020938 |SLS |18.4g|  0.000|14|0|30|6|5|4|0
19783|WISEA J120249.02+065337.1|180.70428 |   6.89366 |G| 11818| 0.039419 |SLS |16.1g|  0.000|22|0|62|9|7|10|0
19784|WISEA J120249.45-002529.9|180.70604 |  -0.42499 |G| 24728| 0.082483 |SLS |19.20|  0.000|5|0|27|8|3|0|0
19785|WISEA J120249.57+080919.1|180.70658 |   8.15533 |G| 12180| 0.040628 |S1L |17.1g|  0.000|18|0|49|8|8|8|0
19786|WISEA J120249.88+010431.2|180.70792 |   1.07537 |G| 24717| 0.082447 |SLS |18.0g|  0.000|16|0|56|9|6|8|0
19787|SDSS J120249.95+002911.0|180.70813 |   0.48639 |G| 20465| 0.068265 |SLS |19.8r|  0.000|1|0|23|4|1|4|0
19788|WISEA J120250.24-013404.5|180.70935 |  -1.56792 |G| 29768| 0.099297 |SLS |17.9g|  0.000|19|0|63|11|6|8|0
19789|WISEA J120250.44-005623.7|180.71021 |  -0.93993 |G| 29674| 0.098981 |SLS |18.6g|  0.000|14|0|63|11|7|8|0
19790|WISEA J120250.49+011815.6|180.71040 |   1.30438 |G| 14638| 0.048827 |SLS |19.3g|  0.000|4|0|36|7|2|4|0
19791|CGCG 013-047 NED01|180.71172 |  -1.78206 |G|  6125| 0.020430 |SLS |15.59|  0.000|15|0|43|11|7|6|1
19792|WISEA J120250.87+050905.4|180.71196 |   5.15150 |G| 11382| 0.037965 |SLS |17.4g|  0.000|17|0|52|5|2|8|0
19793|WISEA J120250.87-004814.6|180.71197 |  -0.80407 |G| 29472| 0.098307 |SLS |18.1g|  0.000|18|0|64|11|7|8|0
19794|CGCG 013-047 NED02|180.71200 |  -1.78595 |G| 29080| 0.097000 |PUN |17.3g|  0.000|7|0|23|4|1|4|0
19795|WISEA J120251.06+012237.1|180.71276 |   1.37698 |G| 23893| 0.079700 |SUN |18.8g|  0.000|3|0|36|6|1|4|0
19796|WISEA J120251.09+082127.0|180.71291 |   8.35752 |G| 21537| 0.071839 |SLS |18.32|  0.000|5|0|42|5|2|6|0
19797|WISEA J120251.34+044917.2|180.71392 |   4.82145 |G| 11570| 0.038592 |SLS |17.8g|  0.000|12|0|49|5|3|8|0
19798|WISEA J120251.36-033338.3|180.71400 |  -3.56066 |G| 25235| 0.084175 |SUN |19.28|  0.000|2|0|36|6|2|4|0
19799|WISEA J120251.36+010011.1|180.71404 |   1.00311 |G| 28749| 0.095897 |SLS |17.9r|  0.000|2|0|23|6|1|0|0
19800|2MASX J12025140-0833135|180.71438 |  -8.55366 |G| 15748| 0.052530 |SLS |16.84|  0.000|4|0|9|2|2|2|1
